cell,market,host,seed,source,check,step,is_initial,is_optimization_step,epoch_equivalent,samples_seen,lr,train_reconstruction_mae,step_loss_optimized,L_rec,L_b,L_B,L_S,L_total_frozen,aux_mean,val_mae_ema,val_mae_raw,val_host_mae,val_gain_vs_host_pct,val_correction_ratio,train_correction_ratio,val_mean_abs_correction,train_mae_ema,train_host_mae,used_full_loss_at_this_step,loss_schedule,objective_switch_here,best_val_mae_ema_so_far,best_step_so_far,selected
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,18,900,False,True,128.57142857142858,28800,0.001,67.48091888427734,2.2288992404937744,2.1049258708953857,0.7820311188697815,1.3966749906539917,3.0918757915496826,3.8617866039276123,1.7568606336911519,76.83348083496094,77.11341094970703,77.10397338867188,0.35081532354683853,0.18163959681987762,0.32668453454971313,14.005134582519531,67.48092651367188,74.71068572998047,False,L_rec_only,False,76.83348083496094,900,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,19,950,False,True,135.71428571428572,30400,0.001,67.10787963867188,2.047166347503662,2.093289852142334,0.7817889451980591,1.5180869102478027,3.107769012451172,3.8958382606506348,1.8025482892990112,76.81612396240234,76.818603515625,77.10397338867188,0.37332631979744657,0.19169344007968903,0.3389427661895752,14.780325889587402,67.10787963867188,74.71068572998047,False,L_rec_only,False,76.81612396240234,950,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,20,1000,False,True,142.85714285714286,32000,0.001,66.77465057373047,2.0885610580444336,2.082895517349243,0.7814860939979553,1.6527961492538452,3.1200244426727295,3.934331178665161,1.8514355619748433,76.79869079589844,76.99747467041016,77.10397338867188,0.3959362654821232,0.20472806692123413,0.35211867094039917,15.785346984863281,66.77465057373047,74.71068572998047,False,L_rec_only,False,76.79869079589844,1000,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,21,1050,False,True,150.0,33600,0.001,66.4759292602539,1.9921507835388184,2.073577404022217,0.7810880541801453,1.7714046239852905,3.130702495574951,3.9679758548736572,1.8943983912467957,76.772216796875,76.77153778076172,77.10397338867188,0.43027171910392975,0.2151769995689392,0.36058351397514343,16.591001510620117,66.47592163085938,74.71068572998047,False,L_rec_only,False,76.772216796875,1050,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,22,1100,False,True,157.14285714285714,35200,0.001,66.17985534667969,1.9938979148864746,2.0643420219421387,0.7804965376853943,1.891379475593567,3.13895845413208,4.00128698348999,1.9369448224703472,76.72317504882812,76.82164764404297,77.10397338867188,0.4938764153232302,0.22353370487689972,0.3699725270271301,17.235336303710938,66.17985534667969,74.71068572998047,False,L_rec_only,False,76.72317504882812,1100,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,23,1150,False,True,164.28571428571428,36800,0.001,65.91275787353516,2.0139572620391846,2.0560104846954346,0.7798458337783813,2.010924816131592,3.1436915397644043,4.0341644287109375,1.9781540632247925,76.68426513671875,76.59699249267578,77.10397338867188,0.5443406266982196,0.23349688947200775,0.38011354207992554,18.003538131713867,65.91275787353516,74.71068572998047,False,L_rec_only,False,76.68426513671875,1150,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,24,1200,False,True,171.42857142857142,38400,0.001,65.65424346923828,2.1434028148651123,2.0479466915130615,0.7790282964706421,2.1082730293273926,3.1468300819396973,4.059324264526367,2.011377135912577,76.62848663330078,76.84046173095703,77.10397338867188,0.6166825579457781,0.2425011694431305,0.3879430592060089,18.697803497314453,65.65424346923828,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,25,1250,False,True,178.57142857142858,40000,0.001,65.4004898071289,2.111745834350586,2.0400314331054688,0.778067409992218,2.218215227127075,3.149179220199585,4.088519096374512,2.0484872857729592,76.69001770019531,77.58317565917969,77.10397338867188,0.5368798393694467,0.2522890269756317,0.3949750065803528,19.452486038208008,65.40048217773438,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,26,1300,False,True,185.71428571428572,41600,0.001,65.16304016113281,2.035447359085083,2.0326244831085205,0.7769432067871094,2.3058183193206787,3.1518352031707764,4.110823631286621,2.0781989097595215,76.78179931640625,76.75924682617188,77.10397338867188,0.4178436701849127,0.25737500190734863,0.3988237679004669,19.844635009765625,65.16304016113281,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,27,1350,False,True,192.85714285714286,43200,0.001,64.91783905029297,1.9700278043746948,2.0249760150909424,0.7757306694984436,2.389854907989502,3.1476175785064697,4.129377365112305,2.1044010519981384,76.84841918945312,77.52909851074219,77.10397338867188,0.3314410243562053,0.2624387741088867,0.40311282873153687,20.23507308959961,64.91783905029297,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,28,1400,False,True,200.0,44800,0.001,64.6592025756836,2.1774582862854004,2.0169084072113037,0.7742674350738525,2.478360414505005,3.140153169631958,4.147835731506348,2.130927006403605,76.95562744140625,77.77962493896484,77.10397338867188,0.19239727960299904,0.2700653672218323,0.4087603688240051,20.82311248779297,64.6592025756836,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,29,1450,False,True,207.14285714285714,46400,0.001,64.41547393798828,2.1262168884277344,2.009305953979492,0.7725200057029724,2.5518646240234375,3.136552572250366,4.162951946258545,2.1536457339922586,77.09524536132812,77.20826721191406,77.10397338867188,0.011319815257448617,0.2785292863845825,0.41346779465675354,21.4757137298584,64.41547393798828,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,30,1500,False,True,214.28571428571428,48000,0.001,64.1423110961914,2.244039535522461,2.0007851123809814,0.7701839804649353,2.615187168121338,3.134401321411133,4.174042701721191,2.1732574899991355,77.17156982421875,77.47826385498047,77.10397338867188,-0.08766919858478561,0.2823655307292938,0.4164513051509857,21.77150535583496,64.1423110961914,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,31,1550,False,True,221.42857142857142,49600,0.001,63.84271240234375,2.06022047996521,1.991439700126648,0.767636239528656,2.6593728065490723,3.1281979084014893,4.176508903503418,2.185068984826406,77.1233139038086,77.0080337524414,77.10397338867188,-0.02508368153639182,0.2812294661998749,0.41809526085853577,21.683908462524414,63.842716217041016,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,17,reused_o1,32,1600,False,True,228.57142857142858,51200,0.001,63.537696838378906,1.9734705686569214,1.981925368309021,0.765004575252533,2.7187812328338623,3.1221280097961426,4.183897018432617,2.2019712726275125,77.08551025390625,77.13233947753906,77.10397338867188,0.023945763044602844,0.27982640266418457,0.42108577489852905,21.575727462768555,63.53769302368164,74.71068572998047,False,L_rec_only,False,76.62848663330078,1200,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,0,0,True,False,0.0,0,0.001,74.71073913574219,,2.3304450511932373,0.7834678888320923,1.2672338485717773,3.43898344039917,4.160340309143066,1.82989505926768,77.10397338867188,77.10397338867188,77.10397338867188,0.0,2.242682603537105e-05,2.650030546647031e-05,0.0017291974509134889,74.71073913574219,74.71068572998047,,L_rec_only,False,77.10397338867188,0,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,1,50,False,True,7.142857142857143,1600,0.001,74.7100830078125,3.961555242538452,2.3304245471954346,0.7834526896476746,1.2655028104782104,3.413238048553467,4.151155471801758,1.8207311828931172,77.1058120727539,77.13289642333984,77.10397338867188,-0.0023846813610534237,0.00014439004007726908,0.00024078191199805588,0.011133045889437199,74.71007537841797,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,2,100,False,True,14.285714285714286,3200,0.001,74.70784759521484,3.787090539932251,2.330354928970337,0.7834238409996033,1.255561351776123,3.3553619384765625,4.128470420837402,1.7981157104174297,77.11801147460938,77.15147399902344,77.10397338867188,-0.018206695868623647,0.0008919146494008601,0.0011534277582541108,0.0687701627612114,74.70785522460938,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,3,150,False,True,21.428571428571427,4800,0.001,74.69925689697266,3.8067400455474854,2.3300869464874268,0.7833914160728455,1.2230370044708252,3.278470277786255,4.091719627380371,1.7616328994433086,77.13414764404297,77.25951385498047,77.10397338867188,-0.03913450117413399,0.0021086344495415688,0.0025210874155163765,0.1625840961933136,74.69925689697266,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,4,200,False,True,28.571428571428573,6400,0.001,74.6673812866211,3.864889621734619,2.329092502593994,0.7833519577980042,1.1590152978897095,3.1968462467193604,4.042163848876953,1.7130711674690247,77.1487045288086,77.22234344482422,77.10397338867188,-0.05801405319442416,0.00416693277657032,0.004661300219595432,0.3212870657444,74.66738891601562,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,5,250,False,True,35.714285714285715,8000,0.001,74.58433532714844,3.68951678276062,2.3265020847320557,0.7833048701286316,1.0686161518096924,3.111457109451294,3.980961322784424,1.6544593771298726,77.16297912597656,77.1447982788086,77.10397338867188,-0.07652749230866049,0.0074968221597373486,0.00952056422829628,0.5780347585678101,74.58433532714844,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,6,300,False,True,42.857142857142854,9600,0.001,74.4235610961914,3.788696050643921,2.3214871883392334,0.783266007900238,0.9751744866371155,3.0299618244171143,3.917621374130249,1.596134106318156,77.17725372314453,77.26960754394531,77.10397338867188,-0.09504093142289682,0.012001153081655502,0.018242845311760902,0.9253365993499756,74.42355346679688,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,7,350,False,True,50.0,11200,0.001,74.17948150634766,3.758481025695801,2.313873529434204,0.7832188010215759,0.890488862991333,2.9543380737304688,3.856555461883545,1.542681912581126,77.1828842163086,77.18246459960938,77.10397338867188,-0.10234339965716,0.01745491847395897,0.030405666679143906,1.3458435535430908,74.17948150634766,74.71068572998047,True,L_rec_plus_aux,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,8,400,False,True,57.142857142857146,12800,0.001,73.85523986816406,3.697765350341797,2.3037595748901367,0.7831644415855408,0.8201492428779602,2.882000207901001,3.7988643646240234,1.4951046307881672,77.18310546875,77.05156707763672,77.10397338867188,-0.10263035301595895,0.024442901834845543,0.04591301828622818,1.884644865989685,73.8552474975586,74.71068572998047,True,L_rec_plus_aux,True,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,9,450,False,True,64.28571428571429,14400,0.001,73.29949951171875,2.25337815284729,2.286424398422241,0.7831055521965027,0.7542198300361633,2.8406758308410645,3.745758056640625,1.4593337376912434,77.15447235107422,76.8518295288086,77.10397338867188,-0.06549463041001084,0.037544626742601395,0.07096106559038162,2.8948400020599365,73.29949188232422,74.71068572998047,False,L_rec_only,False,77.10397338867188,0,False
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,10,500,False,True,71.42857142857143,16000,0.001,72.50521850585938,2.121793031692505,2.261648416519165,0.7830357551574707,0.7291339635848999,2.8402693271636963,3.712461471557617,1.4508130153020222,77.05314636230469,76.48433685302734,77.10397338867188,0.06592011297650584,0.05561566725373268,0.10353173315525055,4.288188934326172,72.50521850585938,74.71068572998047,False,L_rec_only,False,77.05314636230469,500,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,11,550,False,True,78.57142857142857,17600,0.001,71.62224578857422,2.168104887008667,2.2341060638427734,0.7829541563987732,0.7515780329704285,2.859177350997925,3.698676109313965,1.4645698467890422,76.91545867919922,76.5569839477539,77.10397338867188,0.2444941566401205,0.07451236248016357,0.1369793713092804,5.745199203491211,71.62225341796875,74.71068572998047,False,L_rec_only,False,76.91545867919922,550,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,12,600,False,True,85.71428571428571,19200,0.001,70.72261810302734,2.151318311691284,2.2060439586639404,0.7828590273857117,0.8207595944404602,2.88649582862854,3.7027487754821777,1.4967048168182373,76.74878692626953,76.10704040527344,77.10397338867188,0.4606590903063989,0.09517097473144531,0.17204897105693817,7.33806037902832,70.72261810302734,74.71068572998047,False,L_rec_only,False,76.74878692626953,600,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,13,650,False,True,92.85714285714286,20800,0.001,69.88768005371094,2.332430362701416,2.179999828338623,0.782772958278656,0.915135383605957,2.9111366271972656,3.716348171234131,1.536348323027293,76.60324096679688,76.18408203125,77.10397338867188,0.6494249256790801,0.11572842299938202,0.20492568612098694,8.923121452331543,69.88768005371094,74.71068572998047,False,L_rec_only,False,76.60324096679688,650,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,14,700,False,True,100.0,22400,0.001,69.1731948852539,2.3049581050872803,2.157712936401367,0.7826751470565796,1.04297935962677,2.9341511726379395,3.7443149089813232,1.5866018931070964,76.50889587402344,76.45499420166016,77.10397338867188,0.7717857958483192,0.1345701366662979,0.2357717901468277,10.37589168548584,69.17318725585938,74.71068572998047,False,L_rec_only,False,76.50889587402344,700,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,15,750,False,True,107.14285714285714,24000,0.001,68.5531997680664,2.1679117679595947,2.138373613357544,0.7825731635093689,1.181813359260559,2.95135235786438,3.7769532203674316,1.6385796268781025,76.4122543334961,76.36195373535156,77.10397338867188,0.8971250439830235,0.15128369629383087,0.2644236385822296,11.66457462310791,68.5531997680664,74.71068572998047,False,L_rec_only,False,76.4122543334961,750,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,16,800,False,True,114.28571428571429,25600,0.001,68.05065155029297,2.0811126232147217,2.122697591781616,0.7824658155441284,1.3150980472564697,2.9691433906555176,3.8115999698638916,1.6889024178187053,76.32876586914062,76.21087646484375,77.10397338867188,1.0054054096843,0.16438022255897522,0.28728577494621277,12.674367904663086,68.05065155029297,74.71068572998047,False,L_rec_only,False,76.32876586914062,800,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,17,850,False,True,121.42857142857143,27200,0.001,67.60739135742188,2.001225233078003,2.1088709831237793,0.7823323011398315,1.4515721797943115,2.980945587158203,3.847154378890991,1.738283356030782,76.27225494384766,75.88816833496094,77.10397338867188,1.078697255498917,0.17502348124980927,0.3084128499031067,13.49500560760498,67.60739135742188,74.71068572998047,False,L_rec_only,False,76.27225494384766,850,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,18,900,False,True,128.57142857142858,28800,0.001,67.23756408691406,2.241182327270508,2.09733510017395,0.7821815013885498,1.5813982486724854,2.99397873878479,3.883187770843506,1.7858528296152751,76.1739273071289,75.75227355957031,77.10397338867188,1.2062232861265374,0.1836385726928711,0.3262658715248108,14.159263610839844,67.23756408691406,74.71068572998047,False,L_rec_only,False,76.1739273071289,900,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,19,950,False,True,135.71428571428572,30400,0.001,66.90799713134766,2.125814437866211,2.087054967880249,0.7820178866386414,1.7010632753372192,3.0042965412139893,3.9161808490753174,1.8291259010632832,76.09930419921875,76.05970001220703,77.10397338867188,1.3030057275890417,0.18980224430561066,0.34288880228996277,14.634507179260254,66.90799713134766,74.71068572998047,False,L_rec_only,False,76.09930419921875,950,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,20,1000,False,True,142.85714285714286,32000,0.001,66.6102523803711,2.0844218730926514,2.0777673721313477,0.7818177342414856,1.8348660469055176,3.0127029418945312,3.9542298316955566,1.8764622410138447,76.04521942138672,76.00148010253906,77.10397338867188,1.373150981400277,0.19806545972824097,0.3579404950141907,15.271634101867676,66.6102523803711,74.71068572998047,False,L_rec_only,False,76.04521942138672,1000,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,21,1050,False,True,150.0,33600,0.001,66.32597351074219,1.8739556074142456,2.0688998699188232,0.7815935611724854,1.9510607719421387,3.0169484615325928,3.985434055328369,1.9165342648824055,75.95970916748047,75.84488677978516,77.10397338867188,1.4840535071043714,0.20385628938674927,0.3707534074783325,15.718130111694336,66.32597351074219,74.71068572998047,False,L_rec_only,False,75.95970916748047,1050,True
GANSU_DA__PatchTST,GANSU_DA,PatchTST,37,reused_o1,22,1100,False,True,157.14285714285714,35200,0.001,66.04869079589844,2.1681718826293945,2.0602505207061768,0.7813193202018738,2.059107542037964,3.021152973175049,4.014110565185547,1.9538599451382954,75.92752075195312,75.8752670288086,77.10397338867188,1.5258002733379166,0.20982544124126434,0.38007357716560364,16.178375244140625,66.04869079589844,74.71068572998047,False,L_rec_only,False,75.92752075195312,1100,True
