Timestamp,NO1,NO2,NO3,NO4,NO5
2015-01-18 14:00:00,28.17,28.17,28.27,28.27,28.17
2015-01-18 15:00:00,29.24,29.24,29.24,29.24,29.24
2015-01-18 16:00:00,30.44,30.44,30.44,30.44,30.44
2015-01-18 17:00:00,31.94,31.94,32.47,32.47,31.94
2015-01-18 18:00:00,31.82,31.82,32.45,32.45,31.82
2015-01-18 19:00:00,30.94,30.94,30.94,30.94,30.94
2015-01-18 20:00:00,29.8,29.8,29.8,29.8,29.8
2015-01-18 21:00:00,29.63,29.63,29.67,29.67,29.63
2015-01-18 22:00:00,28.54,28.54,29.76,29.76,28.54
2015-01-18 23:00:00,28.42,28.42,28.49,28.49,28.42
2015-01-19 00:00:00,27.92,27.92,27.92,27.92,27.92
2015-01-19 01:00:00,27.7,27.7,27.7,27.7,27.7
2015-01-19 02:00:00,27.65,27.65,27.65,27.65,27.65
2015-01-19 03:00:00,27.73,27.73,27.73,27.73,27.73
2015-01-19 04:00:00,28.07,28.07,28.07,28.07,28.07
2015-01-19 05:00:00,28.92,28.92,28.92,28.92,28.92
2015-01-19 06:00:00,31.12,31.12,31.12,31.12,31.12
2015-01-19 07:00:00,37.83,37.83,33.62,33.62,34.27
2015-01-19 08:00:00,45.36,45.36,33.97,33.97,36.74
2015-01-19 09:00:00,42.65,42.65,33.78,33.78,38.38
2015-01-19 10:00:00,36.31,36.31,33.66,33.66,36.31
2015-01-19 11:00:00,34.0,34.0,33.53,33.53,34.0
2015-01-19 12:00:00,33.92,33.92,33.92,33.92,33.92
2015-01-19 13:00:00,33.67,33.67,33.67,33.67,33.67
2015-01-19 14:00:00,33.44,33.44,33.44,33.44,33.44
2015-01-19 15:00:00,33.87,33.87,33.87,33.87,33.87
2015-01-19 16:00:00,33.73,33.73,33.73,33.73,33.73
2015-01-19 17:00:00,41.95,41.95,33.93,33.93,37.86
2015-01-19 18:00:00,33.12,33.12,33.12,33.12,33.12
2015-01-19 19:00:00,31.46,31.46,31.46,31.46,31.46
2015-01-19 20:00:00,30.27,30.27,30.27,30.27,30.27
2015-01-19 21:00:00,29.74,29.74,29.74,29.74,29.74
2015-01-19 22:00:00,28.98,28.98,28.98,28.98,28.98
2015-01-19 23:00:00,28.46,28.46,28.46,28.46,28.46
2015-01-20 00:00:00,28.62,28.62,28.62,28.62,28.62
2015-01-20 01:00:00,28.22,28.22,28.22,28.22,28.22
2015-01-20 02:00:00,28.07,28.07,28.07,28.07,28.07
2015-01-20 03:00:00,28.02,28.02,28.02,28.02,28.02
2015-01-20 04:00:00,28.39,28.39,28.39,28.39,28.39
2015-01-20 05:00:00,29.17,29.17,29.17,29.17,29.17
2015-01-20 06:00:00,29.09,29.09,31.76,31.76,29.09
2015-01-20 07:00:00,30.86,30.86,38.68,38.68,30.86
2015-01-20 08:00:00,31.51,31.51,43.5,43.5,31.51
2015-01-20 09:00:00,31.22,31.22,38.86,38.86,31.22
2015-01-20 10:00:00,31.09,31.09,38.2,38.2,31.09
2015-01-20 11:00:00,30.48,30.48,36.89,36.89,30.48
2015-01-20 12:00:00,30.29,30.29,35.24,35.24,30.29
2015-01-20 13:00:00,30.04,30.04,34.94,34.94,30.04
2015-01-20 14:00:00,29.78,29.78,36.38,36.38,29.78
2015-01-20 15:00:00,29.91,29.91,43.63,43.63,29.91
2015-01-20 16:00:00,30.76,30.76,39.04,39.04,30.76
2015-01-20 17:00:00,31.12,31.12,36.29,36.29,31.12
2015-01-20 18:00:00,30.23,30.23,34.43,34.43,30.23
2015-01-20 19:00:00,31.72,31.72,32.09,32.09,31.72
2015-01-20 20:00:00,30.69,30.69,30.69,30.69,30.69
2015-01-20 21:00:00,29.58,29.58,30.45,30.45,29.58
2015-01-20 22:00:00,29.24,29.24,29.51,29.51,29.24
2015-01-20 23:00:00,28.5,28.5,28.5,28.5,28.5
2015-01-21 00:00:00,28.12,28.12,28.12,28.12,28.12
2015-01-21 01:00:00,27.87,27.87,27.87,27.87,27.87
2015-01-21 02:00:00,27.78,27.78,27.78,27.78,27.78
2015-01-21 03:00:00,27.85,27.85,27.85,27.85,27.85
2015-01-21 04:00:00,28.11,28.11,28.24,28.24,28.11
2015-01-21 05:00:00,28.44,28.44,29.59,29.59,28.44
2015-01-21 06:00:00,28.44,28.44,33.04,33.04,28.44
2015-01-21 07:00:00,30.0,30.0,42.66,42.66,30.0
2015-01-21 08:00:00,31.3,31.3,53.67,53.67,31.3
2015-01-21 09:00:00,30.76,30.76,50.09,50.09,30.76
2015-01-21 10:00:00,29.87,29.87,48.92,48.92,29.87
2015-01-21 11:00:00,29.68,29.68,46.01,46.01,29.68
2015-01-21 12:00:00,29.42,29.42,45.99,45.99,29.42
2015-01-21 13:00:00,29.49,29.49,41.97,41.97,29.49
2015-01-21 14:00:00,29.48,29.48,45.17,45.17,29.48
2015-01-21 15:00:00,29.58,29.58,48.8,48.8,29.58
2015-01-21 16:00:00,30.29,30.29,51.02,51.02,30.29
2015-01-21 17:00:00,30.89,30.89,55.47,55.47,30.89
2015-01-21 18:00:00,29.96,29.96,46.52,46.52,29.96
2015-01-21 19:00:00,31.84,31.84,38.08,38.08,31.84
2015-01-21 20:00:00,31.09,31.09,33.28,33.28,31.09
2015-01-21 21:00:00,30.5,30.5,32.96,32.96,30.5
2015-01-21 22:00:00,29.64,29.64,31.76,31.76,29.64
2015-01-21 23:00:00,28.91,28.91,29.55,29.55,28.91
2015-01-22 00:00:00,28.48,28.48,28.96,28.96,28.48
2015-01-22 01:00:00,28.41,28.41,28.69,28.69,28.41
2015-01-22 02:00:00,28.31,28.31,28.31,28.31,28.31
2015-01-22 03:00:00,28.26,28.26,28.26,28.26,28.26
2015-01-22 04:00:00,28.39,28.39,28.82,28.82,28.39
2015-01-22 05:00:00,28.47,28.47,30.34,30.34,28.47
2015-01-22 06:00:00,28.49,28.49,35.24,35.24,28.49
2015-01-22 07:00:00,31.65,31.65,47.25,47.25,31.65
2015-01-22 08:00:00,32.75,32.75,53.79,53.79,32.75
2015-01-22 09:00:00,31.75,31.75,49.31,49.31,31.75
2015-01-22 10:00:00,31.25,31.25,49.32,49.32,31.25
2015-01-22 11:00:00,30.76,30.76,48.69,48.69,30.76
2015-01-22 12:00:00,30.46,30.46,47.46,47.46,30.46
2015-01-22 13:00:00,30.31,30.31,45.84,45.84,30.31
2015-01-22 14:00:00,30.04,30.04,48.3,48.3,30.04
2015-01-22 15:00:00,30.17,30.17,48.79,48.79,30.17
2015-01-22 16:00:00,31.35,31.35,51.99,51.99,31.35
2015-01-22 17:00:00,32.92,32.92,58.35,58.35,32.92
2015-01-22 18:00:00,31.8,31.8,48.31,48.31,31.8
2015-01-22 19:00:00,39.54,39.54,39.54,39.54,39.54
2015-01-22 20:00:00,35.27,35.27,35.27,35.27,35.27
2015-01-22 21:00:00,33.25,33.25,36.26,36.26,33.25
2015-01-22 22:00:00,31.29,31.29,32.62,32.62,31.29
2015-01-22 23:00:00,29.45,29.45,30.22,30.22,29.45
2015-01-23 00:00:00,29.36,29.36,30.08,30.08,29.36
2015-01-23 01:00:00,29.01,29.01,29.25,29.25,29.01
2015-01-23 02:00:00,28.86,28.86,28.86,28.86,28.86
2015-01-23 03:00:00,28.78,28.78,28.78,28.78,28.78
2015-01-23 04:00:00,28.97,28.97,29.39,29.39,28.97
2015-01-23 05:00:00,29.39,29.39,31.71,31.71,29.39
2015-01-23 06:00:00,30.67,30.67,35.38,35.38,30.67
2015-01-23 07:00:00,54.28,54.28,54.28,54.28,54.28
2015-01-23 08:00:00,53.56,53.56,53.56,53.56,53.56
2015-01-23 09:00:00,57.68,57.68,57.54,57.54,57.68
2015-01-23 10:00:00,56.97,56.97,51.42,51.42,56.97
2015-01-23 11:00:00,54.41,54.41,46.62,46.62,54.41
2015-01-23 12:00:00,48.09,48.09,40.41,40.41,48.09
2015-01-23 13:00:00,43.89,43.89,43.35,43.35,43.89
2015-01-23 14:00:00,42.43,42.43,42.13,42.13,42.43
2015-01-23 15:00:00,36.39,36.39,38.92,38.92,36.39
2015-01-23 16:00:00,44.1,44.1,44.1,44.1,44.1
2015-01-23 17:00:00,48.06,48.06,45.59,45.59,48.06
2015-01-23 18:00:00,41.11,41.11,38.15,38.15,41.11
2015-01-23 19:00:00,30.47,30.47,32.56,32.56,30.47
2015-01-23 20:00:00,29.05,29.05,31.47,31.47,29.05
2015-01-23 21:00:00,28.78,28.78,31.13,31.13,28.78
2015-01-23 22:00:00,28.46,28.46,30.17,30.17,28.46
2015-01-23 23:00:00,27.89,27.89,29.1,29.1,27.89
2015-01-24 00:00:00,27.65,27.46,28.48,28.48,27.65
2015-01-24 01:00:00,27.06,27.06,27.57,27.57,27.06
2015-01-24 02:00:00,26.46,26.46,27.43,27.43,26.46
2015-01-24 03:00:00,26.25,26.25,27.39,27.39,26.25
2015-01-24 04:00:00,26.36,26.36,27.4,27.4,26.36
2015-01-24 05:00:00,26.71,26.71,27.16,27.16,26.71
2015-01-24 06:00:00,27.04,27.04,27.65,27.65,27.04
2015-01-24 07:00:00,27.4,27.4,27.75,27.75,27.4
2015-01-24 08:00:00,27.96,27.96,28.12,28.12,27.96
2015-01-24 09:00:00,28.66,28.66,29.01,29.01,28.66
2015-01-24 10:00:00,29.15,29.15,29.3,29.3,29.15
2015-01-24 11:00:00,29.19,29.19,29.33,29.33,29.19
2015-01-24 12:00:00,29.15,29.15,29.3,29.3,29.15
2015-01-24 13:00:00,29.11,29.11,29.25,29.25,29.11
2015-01-24 14:00:00,29.06,29.06,29.34,29.34,29.06
2015-01-24 15:00:00,29.11,29.11,29.53,29.53,29.11
2015-01-24 16:00:00,29.28,29.28,30.36,30.36,29.28
2015-01-24 17:00:00,29.44,29.44,31.17,31.17,29.44
2015-01-24 18:00:00,29.38,29.38,31.06,31.06,29.38
2015-01-24 19:00:00,29.26,29.26,30.06,30.06,29.26
2015-01-24 20:00:00,29.03,29.03,29.35,29.35,29.03
2015-01-24 21:00:00,28.29,28.29,28.66,28.66,28.29
2015-01-24 22:00:00,28.11,28.11,28.11,28.11,28.11
2015-01-24 23:00:00,27.72,27.41,27.75,27.75,27.72
2015-01-25 00:00:00,26.94,26.94,27.98,27.98,26.94
2015-01-25 01:00:00,26.49,26.49,27.9,27.9,26.49
2015-01-25 02:00:00,26.29,26.29,27.83,27.83,26.29
2015-01-25 03:00:00,26.18,26.18,27.72,27.72,26.18
2015-01-25 04:00:00,26.29,26.29,27.67,27.67,26.29
2015-01-25 05:00:00,26.7,26.7,27.59,27.59,26.7
2015-01-25 06:00:00,27.04,27.04,28.0,28.0,27.04
2015-01-25 07:00:00,27.39,27.39,28.08,28.08,27.39
2015-01-25 08:00:00,27.98,27.98,27.98,27.98,27.98
2015-01-25 09:00:00,28.71,28.71,28.71,28.71,28.71
2015-01-25 10:00:00,29.26,29.26,29.26,29.26,29.26
2015-01-25 11:00:00,29.4,29.4,29.97,29.97,29.4
2015-01-25 12:00:00,29.36,29.36,29.74,29.74,29.36
2015-01-25 13:00:00,29.25,29.25,29.25,29.25,29.25
2015-01-25 14:00:00,29.13,29.13,29.13,29.13,29.13
2015-01-25 15:00:00,29.26,29.26,29.26,29.26,29.26
2015-01-25 16:00:00,29.9,29.9,30.29,30.29,29.9
2015-01-25 17:00:00,30.4,30.4,33.07,33.07,30.4
2015-01-25 18:00:00,30.0,30.0,32.64,32.64,30.0
2015-01-25 19:00:00,29.69,29.69,31.26,31.26,29.69
2015-01-25 20:00:00,29.38,29.38,30.25,30.25,29.38
2015-01-25 21:00:00,29.13,29.13,29.47,29.47,29.13
2015-01-25 22:00:00,28.83,28.83,29.2,29.2,28.83
2015-01-25 23:00:00,28.07,28.07,28.07,28.07,28.07
2015-01-26 00:00:00,26.93,26.93,26.93,26.93,26.93
2015-01-26 01:00:00,26.13,26.13,26.28,26.28,26.13
2015-01-26 02:00:00,25.54,25.54,26.07,26.07,25.54
2015-01-26 03:00:00,25.41,25.41,26.05,26.05,25.41
2015-01-26 04:00:00,25.81,25.81,26.05,26.05,25.81
2015-01-26 05:00:00,27.09,27.09,27.09,27.09,27.09
2015-01-26 06:00:00,28.63,28.63,29.11,29.11,28.63
2015-01-26 07:00:00,29.4,29.4,30.35,30.35,29.4
2015-01-26 08:00:00,30.0,30.0,30.59,30.59,30.0
2015-01-26 09:00:00,29.93,29.93,30.37,30.37,29.93
2015-01-26 10:00:00,29.75,29.75,30.26,30.26,29.75
2015-01-26 11:00:00,29.62,29.62,30.04,30.04,29.62
2015-01-26 12:00:00,29.46,29.46,30.04,30.04,29.46
2015-01-26 13:00:00,29.44,29.44,30.04,30.04,29.44
2015-01-26 14:00:00,29.41,29.41,30.17,30.17,29.41
2015-01-26 15:00:00,29.36,29.36,30.63,30.63,29.36
2015-01-26 16:00:00,29.56,29.56,31.1,31.1,29.56
2015-01-26 17:00:00,30.26,30.26,31.99,31.99,30.26
2015-01-26 18:00:00,29.46,29.46,31.51,31.51,29.46
2015-01-26 19:00:00,29.37,29.37,30.89,30.89,29.37
2015-01-26 20:00:00,29.12,29.12,29.61,29.61,29.12
2015-01-26 21:00:00,28.66,28.49,28.69,28.69,28.66
2015-01-26 22:00:00,28.01,27.15,28.01,28.01,28.01
2015-01-26 23:00:00,26.51,26.51,27.15,27.15,26.51
2015-01-27 00:00:00,25.79,25.79,27.07,27.07,25.79
2015-01-27 01:00:00,25.32,25.32,26.85,26.85,25.32
2015-01-27 02:00:00,25.15,25.15,26.13,26.13,25.15
2015-01-27 03:00:00,25.23,25.23,26.1,26.1,25.23
2015-01-27 04:00:00,25.9,25.9,26.0,26.0,25.9
2015-01-27 05:00:00,26.84,26.84,26.84,26.84,26.84
2015-01-27 06:00:00,28.38,28.02,28.88,28.88,28.38
2015-01-27 07:00:00,29.8,29.43,29.88,29.88,29.8
2015-01-27 08:00:00,30.38,30.38,30.38,30.38,30.38
2015-01-27 09:00:00,30.29,30.29,30.29,30.29,30.29
2015-01-27 10:00:00,30.45,30.45,30.45,30.45,30.45
2015-01-27 11:00:00,30.49,30.49,30.49,30.49,30.49
2015-01-27 12:00:00,30.29,30.29,30.29,30.29,30.29
2015-01-27 13:00:00,30.09,30.09,30.09,30.09,30.09
2015-01-27 14:00:00,30.07,30.07,30.07,30.07,30.07
2015-01-27 15:00:00,30.08,30.08,30.08,30.08,30.08
2015-01-27 16:00:00,30.96,30.96,30.96,30.96,30.96
2015-01-27 17:00:00,31.79,31.79,31.79,31.79,31.79
2015-01-27 18:00:00,33.86,33.86,31.96,31.96,33.86
2015-01-27 19:00:00,31.08,31.08,31.08,31.08,31.08
2015-01-27 20:00:00,29.87,29.87,29.87,29.87,29.87
2015-01-27 21:00:00,29.34,29.34,29.34,29.34,29.34
2015-01-27 22:00:00,28.89,28.89,28.89,28.89,28.89
2015-01-27 23:00:00,27.8,27.8,27.8,27.8,27.8
2015-01-28 00:00:00,26.97,26.97,26.97,26.97,26.97
2015-01-28 01:00:00,26.59,26.59,26.59,26.59,26.59
2015-01-28 02:00:00,25.93,25.93,25.93,25.93,25.93
2015-01-28 03:00:00,25.27,25.27,25.27,25.27,25.27
2015-01-28 04:00:00,25.75,25.75,25.75,25.75,25.75
2015-01-28 05:00:00,26.57,26.57,26.57,26.57,26.57
2015-01-28 06:00:00,27.91,27.91,28.54,28.54,27.91
2015-01-28 07:00:00,28.81,28.81,29.82,29.82,28.81
2015-01-28 08:00:00,28.94,28.94,29.95,29.95,28.94
2015-01-28 09:00:00,28.8,28.8,29.59,29.59,28.8
2015-01-28 10:00:00,28.68,28.68,29.42,29.42,28.68
2015-01-28 11:00:00,28.55,28.55,29.0,29.0,28.55
2015-01-28 12:00:00,28.32,27.85,28.58,28.58,28.32
2015-01-28 13:00:00,28.17,27.63,28.33,28.33,28.17
2015-01-28 14:00:00,28.16,27.17,28.25,28.25,28.16
2015-01-28 15:00:00,28.21,27.06,28.31,28.31,28.21
2015-01-28 16:00:00,28.41,27.54,28.44,28.44,28.41
2015-01-28 17:00:00,28.62,28.62,29.15,29.15,28.62
2015-01-28 18:00:00,28.62,28.62,28.62,28.62,28.62
2015-01-28 19:00:00,28.14,28.01,28.14,28.14,28.14
2015-01-28 20:00:00,27.56,27.03,28.15,28.15,27.56
2015-01-28 21:00:00,27.1,26.92,27.8,27.8,27.1
2015-01-28 22:00:00,26.18,26.18,27.66,27.66,26.18
2015-01-28 23:00:00,24.92,24.92,27.56,27.56,24.92
2015-01-29 00:00:00,23.97,23.97,27.07,27.07,23.97
2015-01-29 01:00:00,23.13,23.13,26.46,26.46,23.13
2015-01-29 02:00:00,23.04,23.04,26.17,26.17,23.04
2015-01-29 03:00:00,23.08,23.08,26.0,26.0,23.08
2015-01-29 04:00:00,24.4,24.4,25.87,25.87,24.4
2015-01-29 05:00:00,25.46,25.46,25.88,25.88,25.46
2015-01-29 06:00:00,27.42,27.42,27.62,27.62,27.42
2015-01-29 07:00:00,28.77,28.77,28.77,28.77,28.77
2015-01-29 08:00:00,29.05,29.05,29.05,29.05,29.05
2015-01-29 09:00:00,28.89,28.89,28.89,28.89,28.89
2015-01-29 10:00:00,28.81,28.81,28.81,28.81,28.81
2015-01-29 11:00:00,28.84,28.84,28.84,28.84,28.84
2015-01-29 12:00:00,28.63,28.63,28.63,28.63,28.63
2015-01-29 13:00:00,28.56,28.56,28.56,28.56,28.56
2015-01-29 14:00:00,28.84,28.84,28.84,28.84,28.84
2015-01-29 15:00:00,28.88,28.88,28.88,28.88,28.88
2015-01-29 16:00:00,29.17,29.17,29.17,29.17,29.17
2015-01-29 17:00:00,30.02,30.02,30.02,30.02,30.02
2015-01-29 18:00:00,29.75,29.75,29.75,29.75,29.75
2015-01-29 19:00:00,29.16,29.16,29.16,29.16,29.16
2015-01-29 20:00:00,28.67,28.67,28.67,28.67,28.67
2015-01-29 21:00:00,28.39,28.39,28.39,28.39,28.39
2015-01-29 22:00:00,28.05,28.05,28.05,28.05,28.05
2015-01-29 23:00:00,26.48,26.48,27.62,27.62,26.48
2015-01-30 00:00:00,26.6,26.6,27.43,27.43,26.6
2015-01-30 01:00:00,26.23,26.23,26.79,26.79,26.23
2015-01-30 02:00:00,26.42,26.42,26.42,26.42,26.42
2015-01-30 03:00:00,26.29,26.29,26.29,26.29,26.29
2015-01-30 04:00:00,26.72,26.72,26.72,26.72,26.72
2015-01-30 05:00:00,28.33,28.33,28.33,28.33,28.33
2015-01-30 06:00:00,30.16,30.16,30.16,30.16,30.16
2015-01-30 07:00:00,32.64,32.64,32.64,32.64,32.64
2015-01-30 08:00:00,39.92,39.92,32.95,32.95,39.92
2015-01-30 09:00:00,35.87,35.87,32.78,32.78,35.87
2015-01-30 10:00:00,32.56,32.56,32.56,32.56,32.56
2015-01-30 11:00:00,32.26,32.26,32.26,32.26,32.26
2015-01-30 12:00:00,31.18,31.18,31.18,31.18,31.18
2015-01-30 13:00:00,30.79,30.79,30.79,30.79,30.79
2015-01-30 14:00:00,30.75,30.75,30.75,30.75,30.75
2015-01-30 15:00:00,30.66,30.66,30.66,30.66,30.66
2015-01-30 16:00:00,30.94,30.94,30.94,30.94,30.94
2015-01-30 17:00:00,32.28,32.28,32.28,32.28,32.28
2015-01-30 18:00:00,31.4,31.4,31.4,31.4,31.4
2015-01-30 19:00:00,30.62,30.62,30.62,30.62,30.62
2015-01-30 20:00:00,29.53,29.53,29.53,29.53,29.53
2015-01-30 21:00:00,29.06,29.06,29.06,29.06,29.06
2015-01-30 22:00:00,28.79,28.79,28.79,28.79,28.79
2015-01-30 23:00:00,27.67,27.67,27.67,27.67,27.67
2015-01-31 00:00:00,27.92,27.92,27.92,27.92,27.92
2015-01-31 01:00:00,27.2,27.2,27.2,27.2,27.2
2015-01-31 02:00:00,26.95,26.95,26.95,26.95,26.95
2015-01-31 03:00:00,26.7,26.7,26.7,26.7,26.7
2015-01-31 04:00:00,26.79,26.79,26.79,26.79,26.79
2015-01-31 05:00:00,27.01,27.01,27.01,27.01,27.01
2015-01-31 06:00:00,27.22,27.22,27.22,27.22,27.22
2015-01-31 07:00:00,27.6,27.6,27.82,27.82,27.6
2015-01-31 08:00:00,28.32,28.32,28.32,28.32,28.32
2015-01-31 09:00:00,28.8,28.8,28.8,28.8,28.8
2015-01-31 10:00:00,29.0,29.0,29.0,29.0,29.0
2015-01-31 11:00:00,28.79,28.79,28.79,28.79,28.79
2015-01-31 12:00:00,28.41,28.41,28.47,28.47,28.41
2015-01-31 13:00:00,28.23,28.23,28.44,28.44,28.23
2015-01-31 14:00:00,28.19,28.19,28.41,28.41,28.19
2015-01-31 15:00:00,28.47,28.47,28.47,28.47,28.47
2015-01-31 16:00:00,29.09,29.09,29.09,29.09,29.09
2015-01-31 17:00:00,29.67,29.67,29.67,29.67,29.67
2015-01-31 18:00:00,29.38,29.38,29.38,29.38,29.38
2015-01-31 19:00:00,28.8,28.8,28.8,28.8,28.8
2015-01-31 20:00:00,28.29,28.29,28.39,28.39,28.29
2015-01-31 21:00:00,28.01,28.01,28.28,28.28,28.01
2015-01-31 22:00:00,27.82,27.82,28.17,28.17,27.82
2015-01-31 23:00:00,26.25,26.25,28.1,28.1,26.25
2015-02-01 00:00:00,27.04,27.04,28.06,28.06,27.04
2015-02-01 01:00:00,26.32,26.32,27.88,27.88,26.32
2015-02-01 02:00:00,25.98,25.98,27.67,27.67,25.98
2015-02-01 03:00:00,25.63,25.63,27.63,27.63,25.63
2015-02-01 04:00:00,25.78,25.78,27.6,27.6,25.78
2015-02-01 05:00:00,25.99,25.99,27.69,27.69,25.99
2015-02-01 06:00:00,26.16,26.16,28.01,28.01,26.16
2015-02-01 07:00:00,26.48,26.48,28.15,28.15,26.48
2015-02-01 08:00:00,27.84,27.84,28.1,28.1,27.84
2015-02-01 09:00:00,28.4,28.4,28.4,28.4,28.4
2015-02-01 10:00:00,28.59,28.59,28.59,28.59,28.59
2015-02-01 11:00:00,28.61,28.61,28.61,28.61,28.61
2015-02-01 12:00:00,28.49,28.49,28.53,28.53,28.49
2015-02-01 13:00:00,28.24,28.24,28.53,28.53,28.24
2015-02-01 14:00:00,28.21,28.21,28.56,28.56,28.21
2015-02-01 15:00:00,28.47,28.47,28.61,28.61,28.47
2015-02-01 16:00:00,29.02,29.02,29.02,29.02,29.02
2015-02-01 17:00:00,29.64,29.64,29.64,29.64,29.64
2015-02-01 18:00:00,29.67,29.67,29.67,29.67,29.67
2015-02-01 19:00:00,29.42,29.42,29.42,29.42,29.42
2015-02-01 20:00:00,28.59,28.59,28.64,28.64,28.59
2015-02-01 21:00:00,28.36,28.36,28.59,28.59,28.36
2015-02-01 22:00:00,28.18,28.18,28.52,28.52,28.18
2015-02-01 23:00:00,26.92,26.92,28.4,28.4,26.92
2015-02-02 00:00:00,27.23,27.23,28.42,28.42,27.23
2015-02-02 01:00:00,26.38,26.38,28.23,28.23,26.38
2015-02-02 02:00:00,26.19,26.19,28.15,28.15,26.19
2015-02-02 03:00:00,26.21,26.21,28.14,28.14,26.21
2015-02-02 04:00:00,26.89,26.89,28.12,28.12,26.89
2015-02-02 05:00:00,28.35,28.35,28.35,28.35,28.35
2015-02-02 06:00:00,29.49,29.49,30.99,30.99,29.49
2015-02-02 07:00:00,36.3,36.3,32.03,32.03,36.3
2015-02-02 08:00:00,45.44,45.44,32.02,32.02,45.44
2015-02-02 09:00:00,45.19,45.19,32.07,32.07,45.19
2015-02-02 10:00:00,37.23,37.23,32.05,32.05,37.23
2015-02-02 11:00:00,32.5,32.5,31.96,31.96,32.5
2015-02-02 12:00:00,31.84,31.84,31.84,31.84,31.84
2015-02-02 13:00:00,32.41,32.41,32.03,32.03,32.41
2015-02-02 14:00:00,32.0,32.0,32.0,32.0,32.0
2015-02-02 15:00:00,31.12,31.12,32.53,32.53,31.12
2015-02-02 16:00:00,32.26,32.26,32.72,32.72,32.26
2015-02-02 17:00:00,41.64,41.64,32.52,32.52,41.64
2015-02-02 18:00:00,38.49,38.49,31.89,31.89,38.49
2015-02-02 19:00:00,31.42,31.42,32.07,32.07,31.42
2015-02-02 20:00:00,30.74,30.74,30.74,30.74,30.74
2015-02-02 21:00:00,30.37,30.37,30.37,30.37,30.37
2015-02-02 22:00:00,29.73,29.73,29.73,29.73,29.73
2015-02-02 23:00:00,29.22,29.22,29.22,29.22,29.22
2015-02-03 00:00:00,28.75,28.75,28.75,28.75,28.75
2015-02-03 01:00:00,28.23,28.23,28.23,28.23,28.23
2015-02-03 02:00:00,28.05,28.05,28.05,28.05,28.05
2015-02-03 03:00:00,28.08,28.08,28.08,28.08,28.08
2015-02-03 04:00:00,28.21,28.21,28.21,28.21,28.21
2015-02-03 05:00:00,29.42,29.42,29.42,29.42,29.42
2015-02-03 06:00:00,31.87,31.87,31.87,31.87,31.87
2015-02-03 07:00:00,45.95,45.95,33.61,33.61,45.95
2015-02-03 08:00:00,51.13,51.13,34.55,34.55,51.13
2015-02-03 09:00:00,51.18,51.18,36.17,36.17,51.18
2015-02-03 10:00:00,49.91,49.91,35.4,35.4,49.91
2015-02-03 11:00:00,37.91,37.91,34.65,34.65,37.91
2015-02-03 12:00:00,34.64,34.64,34.64,34.64,34.64
2015-02-03 13:00:00,35.65,35.65,34.83,34.83,35.65
2015-02-03 14:00:00,35.0,35.0,35.0,35.0,35.0
2015-02-03 15:00:00,34.32,34.32,37.17,37.17,34.32
2015-02-03 16:00:00,49.09,49.09,38.8,38.8,49.09
2015-02-03 17:00:00,58.63,58.63,40.56,40.56,58.63
2015-02-03 18:00:00,59.84,59.84,37.44,37.44,59.84
2015-02-03 19:00:00,40.77,40.77,34.93,34.93,40.77
2015-02-03 20:00:00,33.07,33.07,33.07,33.07,33.07
2015-02-03 21:00:00,31.23,31.23,31.23,31.23,31.23
2015-02-03 22:00:00,30.3,30.3,30.3,30.3,30.3
2015-02-03 23:00:00,29.46,29.46,29.46,29.46,29.46
2015-02-04 00:00:00,29.76,29.76,29.76,29.76,29.76
2015-02-04 01:00:00,29.3,29.3,29.3,29.3,29.3
2015-02-04 02:00:00,29.12,29.12,29.12,29.12,29.12
2015-02-04 03:00:00,29.18,29.18,29.18,29.18,29.18
2015-02-04 04:00:00,29.76,29.76,29.76,29.76,29.76
2015-02-04 05:00:00,31.08,31.08,31.08,31.08,31.08
2015-02-04 06:00:00,35.82,35.82,35.82,35.82,35.82
2015-02-04 07:00:00,49.7,49.7,49.7,49.7,49.7
2015-02-04 08:00:00,61.76,61.76,61.76,61.76,61.76
2015-02-04 09:00:00,61.09,61.09,61.09,61.09,61.09
2015-02-04 10:00:00,59.63,59.63,59.63,59.63,59.63
2015-02-04 11:00:00,54.96,54.96,44.93,44.93,54.96
2015-02-04 12:00:00,44.48,44.48,44.48,44.48,44.48
2015-02-04 13:00:00,46.82,46.82,46.82,46.82,46.82
2015-02-04 14:00:00,46.22,46.22,46.22,46.22,46.22
2015-02-04 15:00:00,48.36,48.36,48.36,48.36,48.36
2015-02-04 16:00:00,48.72,48.72,48.72,48.72,48.72
2015-02-04 17:00:00,59.37,59.37,59.37,59.37,59.37
2015-02-04 18:00:00,61.63,61.63,61.63,61.63,61.63
2015-02-04 19:00:00,44.27,44.27,44.27,44.27,44.27
2015-02-04 20:00:00,36.88,36.88,36.88,36.88,36.88
2015-02-04 21:00:00,34.39,34.39,34.39,34.39,34.39
2015-02-04 22:00:00,31.82,31.82,31.82,31.82,31.82
2015-02-04 23:00:00,30.47,30.47,30.47,30.47,30.47
2015-02-05 00:00:00,30.29,30.29,30.29,30.29,30.29
2015-02-05 01:00:00,29.82,29.82,29.82,29.82,29.82
2015-02-05 02:00:00,29.6,29.6,29.6,29.6,29.6
2015-02-05 03:00:00,29.54,29.54,29.54,29.54,29.54
2015-02-05 04:00:00,29.8,29.8,29.8,29.8,29.8
